,Unnamed: 0,ItemID,Sentiment,SentimentText
1369,1369,1370,0, back freakin hurts.
1370,1370,1371,1, back from shower.
1371,1371,1372,0, back to college for me now havnt had any sleep very tierd! hope its nice and sunny 2day
1372,1372,1373,1, back to hotel. time to start work 
1373,1373,1374,0, back to maths. i wish i could stab it. but at least i have another red bull 
1374,1374,1375,0, BB is on again soon..... ARGH!!
1375,1375,1376,1, BBL ppl ~ have to go to school~
1376,1376,1377,0, being grounded sucks
1377,1377,1378,0, belllly ache.
1378,1378,1379,0, bestee went to get pamperd wit out me (sike) she invited me but me not in the mood. i still &lt;3 her tho!!!!
1379,1379,1380,0,=- Beth left  Man oh man. Wanted to go tanning today. but I dont think that im going to be able to. Makes me sad. Boo hoo.
1380,1380,1381,1, Bethenny Frankel Starred In Hollywood Hills 90028 http://tinyurl.com/qytxx4
1381,1381,1382,0, big giant fail on my part this morning.
1382,1382,1383,0, bit disapponted with new DM album. Hope it's a grower.
1383,1383,1384,0," blah, my legs still hurt.. stupid steven. XD"
1384,1384,1385,0, blonde moment @Sammy_Bunny  thihi
1385,1385,1386,0," Blonde moment, apparently i booked the tickets for tomorrow not today. Hm...oh well till tomorrow."
1386,1386,1387,0, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
1387,1387,1388,0, body shop 2morrow. Side veiw mirror is still MIA. SMH at $400 price tag.
1388,1388,1389,0, BOO. I always miss the good stuff!
1389,1389,1390,0, boooo! My iPhone is dying!
1390,1390,1391,0,"=- Bored , last day of Easter Has been ok - feels A bit upset but I dont know why  Arggh  school tomorrra - tht Has MADE me feel even worse"
1391,1391,1392,0, bored in work! Bleeehhh just had chilli for lunch
1392,1392,1393,0, bored&amp;&amp;my foot is killing me. hopefully I can still go to sandhills this weekend!!making my RAMEN N00DLES so I can take my medicine. brb
1393,1393,1394,0, bored..i've sat inside this house the past 2 days...sucky
1394,1394,1395,1, bored..yo!
1395,1395,1396,1, boring.. wait! i will comment on my friend in FS frst! ;
1396,1396,1397,0, bout to leave NY bak to CT--damn I been comin out here err day this week! Lol smh jus makin quik stops handlin bizzz
1397,1397,1398,1, bout to party in a tent 
1398,1398,1399,0," Boys are stupid, clingy puppies who need to be kicked sometimes"
1399,1399,1400,1,"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad."
1400,1400,1401,0, broken again -.-
1401,1401,1402,0, broken bones suck
1402,1402,1403,0, broken hearts will heal with time...
1403,1403,1404,0," Bron It's okay, next year"
1404,1404,1405,1, brooklyn bridge for the first time ever. yay life =D
1405,1405,1406,0, brug says swine flu reached manila. Now the I don't have a reason for the JB to come here as refuge from h1n1!!! (
1406,1406,1407,0, bummer. .. what happened to wednesday nights??
1407,1407,1408,0, Bus only just arrived. was sposed to be here 25 mins ago. Cant wait till i can drive again so i dnt have to rely on busses.
1408,1408,1409,1," But caught Bullet Boys, Trixter (Pete was great), LA Guns AND Kix (who stole the show). Hung out backstage like a real rock and roller."
1409,1409,1410,0, but i  love that show @ohai_audrey ...
1410,1410,1411,0," but idk, he like doesn't even want to be my friend,? Cause i'm trippin? Idk. It's his fault. And i can't handle it. Ughh. I Wanna Move!"
1411,1411,1412,0, but not with Karen anymore
1412,1412,1413,0, But pretty good acting for 4 year old. I was impressed.
1413,1413,1414,0,=- but sticks and stones still break my bones
1414,1414,1415,0, but why not? @kathrynYO
1415,1415,1416,0, but youre taking steps to change it!
1416,1416,1417,0, bye baby. up next= one way ticket to hawaii. weird.
1417,1417,1418,0, byee guysss
1418,1418,1419,0, calculus exam
1419,1419,1420,0," I dnt knw, i feel lke i shuld try."
1420,1420,1421,0, i dnt want it! Just revenge.
1421,1421,1422,0, i don't feel good. I want some partyrings &amp;&amp; starbucks
1422,1422,1423,0, i dont fell happy right now 
1423,1423,1424,0, i dont know wer we went wrong
1424,1424,1425,0, i don't know what to put.
1425,1425,1426,0, i don't know why but i'm really sad and worried at the moment.
1426,1426,1427,1, I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.
1427,1427,1428,0, i don't know why i'm sad and worried at the moment. i really don't know.
1428,1428,1429,0, i don't like crying.
1429,1429,1430,0, I don't think my dog is gonna make it past the night 
1430,1430,1431,0, i dont think yoru there... bummma
1431,1431,1432,0, I don't wanna be at work right now. I'm sooo tired and a smidge hungover
1432,1432,1433,0, I don't wanna be sick
1433,1433,1434,0, i dont wanna do this im gunna cry
1434,1434,1435,0, I don't wanna go to work.... Tired and I miss my papi 
1435,1435,1436,0, i don't want school anymoreee.
1436,1436,1437,0, I dunno what to do now.
1437,1437,1438,0, i failed my math final part #2     i hate calculus nowwww !
1438,1438,1439,0, i feel bad .MewithoutYou.
1439,1439,1440,0, i feel just like my car inside banged up and sad   maybe its meant for  me to get a new can i borrow some cash ..anyone? anyone?
1440,1440,1441,0, I feel like a horrible human being. I didn't take the dog out when I was supposed too!
1441,1441,1442,0, I feel like crap. 
1442,1442,1443,0, i feel like crawling into my bed under my covers listening to my ipod and having a cry session..
1443,1443,1444,0, I feel like my ipod is gonna die on me today. (The apple of my eye-double pun)
1444,1444,1445,0, i feel really alone.
1445,1445,1446,0, i fell down the stairs again... i officially hate curvy staircases. they're nothing but bad news.
1446,1446,1447,0," i felt so sick today, had a sore throat and had to go to a doctors appointment.. i just wanna rest"
1447,1447,1448,1, I finally have updated from a computer. THANK YOU DAD
1448,1448,1449,0, I forgot to bring my new Allegra D 12 hour to work today... so Singulair and I are flying solo today! 
1449,1449,1450,0, i forgot to tell you guys that I didnt make  the cheer team  gggrr!! 
1450,1450,1451,0, i got banned forever from cp mimo dosnt that suck?
1451,1451,1452,0, i got ill and tomorrow iï¿½ve got birthday...
1452,1452,1453,0, i got sunburnt 2day....In Blackpool :O lol my little boy had fun tho....chucking water on me lol
1453,1453,1454,0, I GUESS I DONT HAVE A BOYFRIEND!!!!!!
1454,1454,1455,0, I guess I wouldn't be a true Cleveland sports fan without years of collapse and disappointment
1455,1455,1456,0, I guess i'll be home... while everyone is at BDay Bash having the time of their lives... with DRAKE! :'(
1456,1456,1457,0, i guess it got you more time to work rofl
1457,1457,1458,0, I hat3 seeing friends breakup.....im sorry frankus
1458,1458,1459,0, I hate goodbyes.
1459,1459,1460,0, i hate having to change driving instructor... new one has dented my confidence slightly...
1460,1460,1461,0, I hate having to work weekend duty.
1461,1461,1462,0, i hate him. 
1462,1462,1463,0, i hate it! he's mad at me again! 
1463,1463,1464,0, i hate lightening.
1464,1464,1465,0, I hate not having anyone to talk to.
1465,1465,1466,0, I hate pain
1466,1466,1467,0, I hate summerschool! @santospattyy have fun at work even though you're getting off at 10? @iwho doooit! I'll visitt you my fobby friend!
1467,1467,1468,0, i hate the cold weather.
1468,1468,1469,0, BBC: Champion Nadal out of Wimbledon http://news.bbc.co.uk/sport2/hi/tennis/8085394.stm
1469,1469,1470,1, Be careful... white at a BBQ is a high risk. But the dress is really awesome! http://lookbook.nu/look/154056
1470,1470,1471,1, Beautiful day here on StT. Bout to head to Magens Bay- soak up some sun. Loove Saturdayss.
1471,1471,1472,1," Beboing, Twitteringinging, TVing!  dihd i say i luv twilight yet? Wel... I LUV TWILIGHT!"
1472,1472,1473,0," because Boston (and fine ass Eddie House, #whocangetit, by the way) lost last nite. Boo Orlando! LA/Cle in the finals, baby!"
1473,1473,1474,0," because I'm a safe person, my ego was a little damaged. After a lil reboot, I'll be back to my usual Harlem swagg!"
1474,1474,1475,0, becca told me i would start to feel better after food. Still stressing about this exam...more revision in a bit.
1475,1475,1476,0, becomming a fan of bubble shirts...Haha they dont make me look as chubby 
1476,1476,1477,0, been a crappy day...
1477,1477,1478,0, being a girl stinks. Grrrrrrrrrr
1478,1478,1479,0, Being forced into bed. Guess I'll have to wait until moring here for Niley news (I'm in UK so  )
1479,1479,1480,0,"- big day of putting in a dock tomorrow.  60 degress outside, but the water will be much colder than that! "
1480,1480,1481,0, bio. physics. math. health. filipino. english. elections. help me i'm drowning in school work.
1481,1481,1482,0, blah blah blah... I'm perfect for you and you know it.
1482,1482,1483,0, Blesh. No feedback. And no one in my house will tell me. Sheesh.
1483,1483,1484,0, bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
1484,1484,1485,0, boo (but will I listen?)
1485,1485,1486,0, boo for the first day of classes...summer classes! ughhhh has anyone ever had boob cramps? lol
1486,1486,1487,0," boo hoo- trying to open my email, it's not working, grrrr!"
1487,1487,1488,0, boo you suck...but thanks for one thing today and can't wait for the rest of the week...
1488,1488,1489,0, bored and no one is talking anymore.
1489,1489,1490,0, bored..... sad.... no one tweeting...
1490,1490,1491,0, bored.wish I had somewhere 2 go.ha
1491,1491,1492,0, BOREDD I WANT TO GO HOMMMMME.
1492,1492,1493,0, Boring English Coursework.
1493,1493,1494,0, BOSS marah coz i steal a few puff......
1494,1494,1495,0, Boston and Atlanta both out...my vote goes to the Nuggets for NBA Champions! http://plurk.com/p/ug96m
1495,1495,1496,1,- bouta' watch mall cop 
1496,1496,1497,0, brandon why do you work so much? 
1497,1497,1498,0, breaking into pieces...waited all that time 4 what N.A.S.
1498,1498,1499,0, bringing my lovely back home. Sucks. Great day. I love her. Steven later.
1499,1499,1500,0," British weather is back i see! Oh well Birtney, london and ciaraaaa in 5 dayssss "
1500,1500,1501,0, bryan wants on right now. if i can get on when hes done i will. TXT MEEEEEE!
1501,1501,1502,0, but theres always tomorrow..
1502,1502,1503,0, caffine headache now lol follow @peterfacinelli @gilbirmingham @billy_burke
1503,1503,1504,1,' camp in confirming that he will be in San Diego this fall for the PRSSA Convention. haha. 
1504,1504,1505,0, can I tweet yet? My phone was jus buggin
1505,1505,1506,1,=- can See clearly now the rain is gone.
1506,1506,1507,0, can some one pleease tell me how to work out the total surface area of a square pyramid? 
1507,1507,1508,0, cannot hear the new song due to geographic location. i am geographically undesirable. and tune-less
1508,1508,1509,0, Cant do this anymore
1509,1509,1510,0, cant drive yet but that dont matter Im gonna learn bout cars and motorbikes.
1510,1510,1511,0, can fuck I also have to read NIGHT!!
1511,1511,1512,0, can I go and sit in my own little corner
1512,1512,1513,0, can someone buy me adrink? Faaa real!!!!!
1513,1513,1514,0,- can someone run with me to Newport ? Don't wanna take the ride myself 
1514,1514,1515,1, Can yah figure it outt?!
1515,1515,1516,0, can`t believe i missed out on a day of swimming at nikki`s!
1516,1516,1517,0, can't believe the jumpers are gone...i'm really depressed now.
1517,1517,1518,0, cant do it!
1518,1518,1519,0, can't ever find parking
1519,1519,1520,0, cant fall back asleep.
1520,1520,1521,0, can't get on the net on my phone
1521,1521,1522,0, can't go swimming 2 day..mabey tomorrow..
1522,1522,1523,0, cant leave because my dad is in the bathroom...
1523,1523,1524,0, cant listen to www.ZIPFM.net on my mac
1524,1524,1525,1, Can't see his copper green guys though.. http://tinyurl.com/ppc4cq
1525,1525,1526,0, cant sleep .. wishin i was wit @jimmyrobinson07 i love youu .. good nite twitters!!
1526,1526,1527,0, cant sleep because my dumb arms itch so bad. FML i cant wait to go to the doctors
1527,1527,1528,1," Can't sleep... Must be the time change, right? &lt;3"
1528,1528,1529,1, can't stop smiling after talking to him all day...  ...Why couldn't I have met him months ago?!?
1529,1529,1530,1, Cant waiit! xxx.
1530,1530,1531,1, can't wait 'til wednesday!!!! &lt;3 CHAMPSSSS!!!!
1531,1531,1532,0, cant wait till later!!!!!!!!!!! gonna sit here and play ps2 then prob watch the phillies then eat dinner then the best part of the day!
1532,1532,1533,1, can't wait to get my share of her check today. Lol
1533,1533,1534,1, cause i'm happy but disappointed my car is messing up.....my poor baby. now i'm hungry with no way to get food. What's in this house?????
1534,1534,1535,0," cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!"
1535,1535,1536,1,=- change of screen name
1536,1536,1537,0, charade is over.Sammy Sosa supposedly tested positive in 2003 for a performance enhancing drug. My childhood hero is officially disgraced
1537,1537,1538,1, Charging phone
1538,1538,1539,0, cheer me up;
1539,1539,1540,0, cheese and pickle sandwich with too much pickle = urgh!!
1540,1540,1541,1, chillin!!!!
1541,1541,1542,1, Chinese for dinner and working on a cool website template. So proud of myself.
1542,1542,1543,0, chop my hand off please! Advil isn't working
1543,1543,1544,1,-- choppin it up w/ @auchboogie  i love you
1544,1544,1545,0, Cleveland @MsJBell Congrats Orlando
1545,1545,1546,0, clouds are rolling in....
1546,1546,1547,0, coco doesnt tweet anymore. viva la hole woman. dont let us down...again....
1547,1547,1548,0, come back
1548,1548,1549,0, computer overheatedd. I think i smell burning laptop...
1549,1549,1550,0," computers not working , help help help"
1550,1550,1551,1, concert later tonight!
1551,1551,1552,1," cool. Ew, I bought The Things They Carried on amazon &amp; it came like shit! &gt;=/ I cost me $10 &amp; its $14 new &gt;=/"
1552,1552,1553,1, could be
1553,1553,1554,0, could not get to sync facebook and twitter
1554,1554,1555,0, Could Not Sleep If My Life Depended On It ):
1555,1555,1556,0, couldn't find anything I wanted at Fry's that was within my budget.
1556,1556,1557,0," couples in public, slow love songs...  Im soo lonely "
1557,1557,1558,0," Covered in bug bites, man this blows.....  "
1558,1558,1559,0, coz he's 
1559,1559,1560,0, cramps suck your mothers balls! *mentally screams* OUCH!
1560,1560,1561,0, i hate this .. Goodnight.
1561,1561,1562,0, i hate this part.
1562,1562,1563,0, i hate thunder... i woke up really scared just now cus of it.
1563,1563,1564,0," i hate when porn ppl follow me, what. time to delete stuff~"
1564,1564,1565,0, I have a brace and it hurts!!!!! now I am a braceface!!!!!
1565,1565,1566,1, i have a buzz
1566,1566,1567,0, i have a headache!!!
1567,1567,1568,0, i have already seen all the episodes of forensic files they are playing tonight.
1568,1568,1569,0, i have been having the worst cramps lately.
1569,1569,1570,1," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! xD). I feel somehow fulfilled."
1570,1570,1571,0, I have one big swollen ear...antibiotics again!
1571,1571,1572,0," I have such a problem with insomnia, went to bed at midnight and woke up at 3 am...."
1572,1572,1573,0, i have the cold 
1573,1573,1574,0," i have to go into school tomorrow to sing, and babysit before that. when will i find time for the sims 3?! i'm going to cry!"
1574,1574,1575,0, I have to go to work.
1575,1575,1576,0, i have to piss.
1576,1576,1577,0, I have to wait till next Tuesday to see star trek cause no one will go with me till then.  Friends suck.
1577,1577,1578,0," i havent actually seen my bestfriend in maybe a month... My fault, i been so busy... And i miss her!"
1578,1578,1579,1, I haven't been on Twitter all day thought I'd make some late twitters.
1579,1579,1580,0," i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1580,1580,1581,1, i hope everyone has a great day!
1581,1581,1582,0, i hope i dont have any weird brain problem or disease  i think ill be fine though. the nurse doesnt sound too worried.
1582,1582,1583,0, i hope justice isnt mad at me
1583,1583,1584,0, I hope the RAPE GHOST doesn't get me.
1584,1584,1585,1, I hope you find a great trousers
1585,1585,1586,0, I is to drunk to know if in a partht or what nor
1586,1586,1587,0," i just ate some bad fruit, i think"
1587,1587,1588,0, I just busted my ass in the kitchen and I'm wearin flats....grr stupid floor
1588,1588,1589,0, i just got dumped by my boyfrnd  love  makayla
1589,1589,1590,1, I just got to my 500 tweet...... Do i get a prize? *sidebar* Cassidy...... Your NASTY! Why i gots to hear about your wide peen for? Smh
1590,1590,1591,0, i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!
1591,1591,1592,0, I just heard David Eddings died earlier this month
1592,1592,1593,0, I just hit my face on a box at work n scratched my cheek lol
1593,1593,1594,0, I just made a $1k principal payment on my student loans because I realized my monthly payments only go to interest. ):
1594,1594,1595,0, i just need my snuggle buddy backkk
1595,1595,1596,0, i just poked myself in the face with a Goose feather from my pillow...
1596,1596,1597,0, I just restarted my iPod. I should've written down all my apps first.
1597,1597,1598,1,- I just saw one of the new Camaros &quot;in the wild&quot; for the first time! Cool. 
1598,1598,1599,0, i just sneezed with a strepsil in my mouth and nearly choked (n)
1599,1599,1600,0," I just waited so long for the finale of gossip girl to download, opened it up and it was the wrong one! They posted the wrong link! D:"
1600,1600,1601,0, I just wanna curl up and go back to bed!
1601,1601,1602,0, I just wanna swim some laps but all the lanes are taken! This sucks.
1602,1602,1603,0, can't get it off my mind... &lt;/3
1603,1603,1604,0, can't get my free haircut today... next week i guess
1604,1604,1605,0," Can't get my hands on a copy of Cap #600 until at least Thursday. Actively avoiding spoilers, bought Deadpool to cheer me up instead"
1605,1605,1606,0, can't hear the reds game in the tunnel.
1606,1606,1607,0, can't sleep again
1607,1607,1608,0, Can't sleep and have an exam tomorrow Oh No!
1608,1608,1609,0, Can't sleep.  Watching Royal Pains.  Impressed. - http://royalpains.usanetwork.com/
1609,1609,1610,0," can't sleep. But oh well, half my headache is gone."
1610,1610,1611,0, can't sleep. Have to be up at 6 in the am. Boo!  Go to sleep flor!!
1611,1611,1612,1, can't wait to come home!
1612,1612,1613,1, cant wait to see eric and lauras house 
1613,1613,1614,0, Cardinals lost...AGAIN!
1614,1614,1615,0,=-- Catching up on last weeks Greys... I miss when it was awesome
1615,1615,1616,1,- Catching up on some work! looking forward to going out 2night 
1616,1616,1617,0," Cavs fizzled, tribe burnt by Yankees. Not a happy day for Cleveland. #fb"
1617,1617,1618,0, Cavs lost!!!!! WHY!!!! Magic will lose easily though
1618,1618,1619,0, cheer up shan.
1619,1619,1620,0, chili's doesn't do the awesome blossom any more.
1620,1620,1621,0, Class is boring
1621,1621,1622,0, cleansed my face &amp;was reminded y I'm a winter not a summer ! I hate the sun . My face is so sore ! My everything is so sore ! 
1622,1622,1623,1,--- click on my name &amp; go look at my profile 
1623,1623,1624,0," Climate Progress, MIT doubles its 2095 warming projection to 10ï¿½F ï¿½ with 866 ppm and Arctic warming of 20ï¿½F ( http://bit.ly/kdlvw )"
1624,1624,1625,0," clouds rolling in, hard to believe I got a little sunburned today.."
1625,1625,1626,0,- Clumsy 'ol me left an awful scratch scar on my nose while attempting to adjust the googles and freestyling at the same time. 
1626,1626,1627,1, cocoa pebbles at midnight. xD
1627,1627,1628,0," college is over, I have now cleared and handed in my student card  uni to look forward to and enjoying the summer months"
1628,1628,1629,0, Collingwood are playing shiteeeeeeeee atm. Comeee on boysssss!
1629,1629,1630,0, Columbus Crew
1630,1630,1631,0, come on AppStore Approval. its been almost 18 hrs :p lol
1631,1631,1632,0, comfort foods shall be the death of me - there is dire need of eating less chocolate cake n getting more beauty sleep!
1632,1632,1633,0, company is offering 2nd round of VSS RIF!
1633,1633,1634,1, Completo. Just as the bell rings
1634,1634,1635,0, confused....
1635,1635,1636,1, coolness  http://yfrog.com/06atmfj
1636,1636,1637,0, couldnt go with ashley
1637,1637,1638,0, cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!
1638,1638,1639,1, cracker night! Dinner at tgi Fridays and the cinema  it's gonna be good to awake up without a hangover 2mrw tattoo 2mrw?!
1639,1639,1640,0, craig's a cokehead
1640,1640,1641,0," crap day - feel sick and my phone has the battery life of, well, um, something with a miniscule life..."
1641,1641,1642,1," Currently getting dressed for ballet. Yes I am sitting here in a leotard, so what? Hahaa, I'm freezing..."
1642,1642,1643,1, da baby sleep now my gosh now its time 4 me 2 get sum rest b4 she gets up around 10am =(
1643,1643,1644,0, dad is leaving and wont be back til the wedding.
1644,1644,1645,0, dad left for turkey already
1645,1645,1646,0," daddy passed away june 13, 2009"
1646,1646,1647,0," dag just when i decide to throw that freak em dress on, my most expensive get em heels &amp; my fox lashes.. didda sys zzzz.. wtf"
1647,1647,1648,0, cramps. FUCK YOU. ugh asdfghjkl; in so much pain right now. I should go eat a banana. http://tumblr.com/xzr1wz7ez
1648,1648,1649,1, CUBASE IS WORKING OH MY GOD
1649,1649,1650,0,=- curiousity killed the cat... so much for wishing for the dream job...
1650,1650,1651,0,-- currently at tajur. Boo boo I'm hungweey 
1651,1651,1652,1, Currently enjoying the tonight show... I've missed my Conan&lt;3
1652,1652,1653,0, cuz frankie is going swimming....
1653,1653,1654,0, D: :S &gt;.&lt; ?????????? WHAT??? ;_;&lt;/3
1654,1654,1655,0, dads in the hosptal (stupid bees)
1655,1655,1656,0," Dammit, my card didn't have enough money on it after all, which is why the DT deluxe box set was rejected. Now I have to get it again."
1656,1656,1657,0,=- Damn I have A Cold.
1657,1657,1658,0, damn it twitter UPDATE ME!!!
1658,1658,1659,0, damn thuderstorms woke me up.. wish my bebe was here with me. I love you RICHARD
1659,1659,1660,1, Dancing no more tonight. I'm EXHAUSTED. 
1660,1660,1661,0, dang i feel like shit and those &quot;Above the Influence&quot; commercials really grind my gears.
1661,1661,1662,0,-- Daniel Powter Bad day http://bit.ly/ezAuU   i m NOT at COLDPLAY 2-nite in NASH...
1662,1662,1663,0," darn i just found out im getting one of my tooth pulled out tomorrow, its gonna hurt so bad im guessing.(("
1663,1663,1664,0,-- darn. I forgot to bring a fork to work today...now I'm eating my salad with coffee sticks. 
1664,1664,1665,0, David Eddings is dead. I hope he died believing he'd gotten that one story finally told.
1665,1665,1666,0, David Tennant is dating again. I thought he was saving himself for me. When will I meet some tall dark Scotsman to romance me?
1666,1666,1667,0," Dear all, had to restore my computer and I have lost everything. Show delayed until I can get things back together."
1667,1667,1668,0, def feelin a way. Jus found out a guy my lil brother grew up wit died. Niggas shot him at a party. 19 n gone.. Smh.. Stop the violence
1668,1668,1669,0," demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ..."
1669,1669,1670,1, Demi lovato is comming to london so is miley YAY! you lot will see me there trustttt mee still want to know what time itunes gig starts
1670,1670,1671,0," dentist later, I'm hoping it's my teeth plates and nothing as NASTY as last time..."
1671,1671,1672,1," designing away for #f3s - homepage, match stats, league tables, private games and more - previews coming soon (:"
1672,1672,1673,0, did God give up on us?!
1673,1673,1674,0, did I miss the hov track. smh I see mad twits about the hov shit.
1674,1674,1675,0, did you guys hear about the airplane crash? Scary.
1675,1675,1676,0, Didn't bring connector for camera on trip...saving new photos will have to wait another week...
1676,1676,1677,0, Didnt calld Dad
1677,1677,1678,0, Didn't do so well on the job today. Made $78. But I learned some valuable skills at the field manager meeting today!
1678,1678,1679,0, didn't get an award but i did get recognized by all the seniors. They said that they are going to watch the plays because of me 
1679,1679,1680,0, didn't get my halo-halo but instead have an udon soup to go.
1680,1680,1681,0," didn't get to meet bachmann, but her young texan intern filled my quest for crazy..."
1681,1681,1682,0, didnt sticth today cos was reading on wattpad LOL
1682,1682,1683,0, did't have proper food from morning on...  Liquid diet... Citrus in breakfast &amp; apple shake in lunch... missing home food
1683,1683,1684,0, i just want my compositions back. i was going to work on a waltz/lullaby. stupid gremlins.
1684,1684,1685,0," I just woke up but I wanna go back to sleep, someone keep me up lol."
1685,1685,1686,0, I keep getting errors on iPhone and it saves okay online but I see nothing
1686,1686,1687,0, I know I know
1687,1687,1688,0, i know it could've been a lot worse. But a broken ankle is still enough to worry me.
1688,1688,1689,0, I like the emo boy in hollyoaks /sad
1689,1689,1690,0, I look like a freakshow!! The beautician waxed my eyebrows into oblivion!!
1690,1690,1691,0, i look so beautiful today lol(in my dreams) and yet there is nobody around who wants to do anything 
1691,1691,1692,0, i lost my 021 charger last night 
1692,1692,1693,0, i lost my book while i was sleeping. who does that?!
1693,1693,1694,0, I lost two kids at Youth Group tonight. No joke.
1694,1694,1695,1, I love Dirk and his 44 points from tonight. Now if he could only realize he was meant to be with me..
1695,1695,1696,0," I love him, and now, we're not even friends&lt;\3"
1696,1696,1697,1, i love my friends. And cant wait for church tomorrow!!!!!! Im up. Up. Up. Right now. This happens frequently.
1697,1697,1698,1, i love my momma &lt;3
1698,1698,1699,1, i LOVE shortsTack! (Especially Shaun!!hehe) But(bradie &amp;andy r gorgeous too!!!
1699,1699,1700,1, I love talking to you. Even if its simple words.
1700,1700,1701,1, I love the download fest.
1701,1701,1702,1,"=- I love you, what do you say?"
1702,1702,1703,1, i loved the new calf
1703,1703,1704,0, I make nonsense jokes that make pain to others....
1704,1704,1705,0," i may have diabites i cant spell it but yeah , fuck !! ttoally scared now , my body if fucked , soo fuckign annoying !!"
1705,1705,1706,0," I may not get to keep my engagement ring.. may have to switch it... not fair, bc I want THAT ring.. oh well. ily Sparkle Puff."
1706,1706,1707,0, i miss bby V....want to see her NOW!
1707,1707,1708,0, I miss Direct TV...I could be watching the Cake Boss now or already watched it...
1708,1708,1709,0, i miss guild wars... i still haven't touched the most recent one. it's just sitting on my desk. skylar alanine will get some action soon
1709,1709,1710,1, I miss kelli. But I'm glad she's having fun  fun saturday night  goodnight. I miss jeffy.
1710,1710,1711,0, i miss my boys....
1711,1711,1712,0, I miss my brycey alreadt... oside bound.
1712,1712,1713,0, I miss my cell phone 
1713,1713,1714,0, I miss my friends
1714,1714,1715,0, i miss my leddy boo...
1715,1715,1716,0, i miss the days when i was the starfish to his sponge
1716,1716,1717,0, I miss us! Miss the old times with the guyz 
1717,1717,1718,0, I miss you.Where are you? D:
1718,1718,1719,0, I need a hug
1719,1719,1720,0, I need a money
1720,1720,1721,0, I need a new Ipod!! This freaking thing won't Sync anymore!!! Anywho......Hoping the Magics make a run for the W!!!
1721,1721,1722,0," I NEED A PHONE....MISSIN DA CRACKBERRY RITE NOW, SOMEBODY HELP ME PLEASE!!"
1722,1722,1723,0," i need followers-If you want Satellite TV on your pc, check this site  See http://bit.ly/SuSvGu"
1723,1723,1724,0, I need ktv!
1724,1724,1725,0, I need my car fixed
1725,1725,1726,0, I need someone to comfort me
1726,1726,1727,0," I need study a lot, tommorow 2 tests: in music and physics, oh, and also art homework! Hmm... I think, that I will make optical illusion!"
1727,1727,1728,0, I need you more than you need me...and this hurts Paige.
1728,1728,1729,0, i neva knew gettin an internship was this unpredictable
1729,1729,1730,0, did't have proper food from morning on... Liquid diet... Citrus in breakfast &amp; apple shake in lunch...
1730,1730,1731,0, Diego makes Tori sad that she FAILS ! Anti-depressant pills ftw. NOT!
1731,1731,1732,1, Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?
1732,1732,1733,1, Dodgers are doing good today. ^3  6-0 Dodgers 2 outs
1733,1733,1734,0,- doesn`t have a phone. 
1734,1734,1735,0, Doing my Chem 16 Pre-lab. (
1735,1735,1736,1," done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrow&lt;3"
1736,1736,1737,0, don't feel like cooking...
1737,1737,1738,0, dont get to see my boys tomorroww.im sad
1738,1738,1739,0," dont let me down, mighty tkt booking portal..."
1739,1739,1740,0,"- don't you hate it when you iPhone battery dies on you, and the nearest charge is 15 miles away "
1740,1740,1741,0, DOU GUYZ EVEN C ME HERE!?!?!?!?
1741,1741,1742,0," down, nite."
1742,1742,1743,1, dreams do come true.
1743,1743,1744,0, driving to school without justin texting me.. What a lonely morning
1744,1744,1745,0, dumb kyle i @him but doesnt have me on his updates
1745,1745,1746,1, eatin cereal
1746,1746,1747,1, eating food! hahaha
1747,1747,1748,1, eeep i love her. so glad she's around.... hannahh! you said you'd text you never didd!
1748,1748,1749,0, ehhh startin to think this is not for me
1749,1749,1750,0, Either my Video Card died or my DVI cord went down the drain...
1750,1750,1751,0, English tomorrow. *breaks down*
1751,1751,1752,0," english, bummer..."
1752,1752,1753,1, enjoying my last days of summer &gt;sigh&lt;
1753,1753,1754,0, equals sad. In case you were wondering.
1754,1754,1755,1,"-- err y am i still awake ? my birthday is june 24th woo hoo  , than BET awards june 28, than vegas july 2-5!"
1755,1755,1756,0, eurgh  silly sick. silly cold. silly tired. needs her stuff back!
1756,1756,1757,0, even the hoff can't bandaid the scar left by diversity winning and not the father son dancey team.
1757,1757,1758,0, Every boy...Ive never met anyone as cold as them  Well some boys
